baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_status,gene_id
168.024605,2.754151395,0.597793281,4.607196971,4.08E-06,7.62E-05,Up-Regulated,ENSMUSG00000035042
133.9175023,-1.116439124,0.348337185,-3.205052953,0.001350376,0.009542618,Down-Regulated,ENSMUSG00000035067
90.81292392,2.757282989,0.554305972,4.974297822,6.55E-07,1.52E-05,Up-Regulated,ENSMUSG00000035105
69.77710061,-1.7089461,0.319126371,-5.355076412,8.55E-08,2.56E-06,Down-Regulated,ENSMUSG00000035126
94.30995753,3.445804069,0.744445671,4.628684405,3.68E-06,6.96E-05,Up-Regulated,ENSMUSG00000035165
51.45609305,3.613290618,0.705785065,5.119533969,3.06E-07,7.75E-06,Up-Regulated,ENSMUSG00000035186
210.2837272,-1.131400091,0.268432862,-4.214834513,2.50E-05,0.000360014,Down-Regulated,ENSMUSG00000035236
63.75871618,-1.392735687,0.416763067,-3.34179249,0.000832393,0.006562085,Down-Regulated,ENSMUSG00000035237
78.48045448,1.688353282,0.489563633,3.448690157,0.000563313,0.004853517,Up-Regulated,ENSMUSG00000035239
14.5998242,3.294061926,0.818810881,4.022982598,5.75E-05,0.000733811,Up-Regulated,ENSMUSG00000035274
19.23273519,2.55761119,0.714862677,3.577765734,0.000346544,0.003285694,Up-Regulated,ENSMUSG00000035365
342.7839025,2.584262069,0.484951111,5.328912565,9.88E-08,2.89E-06,Up-Regulated,ENSMUSG00000035372
54.14568031,-4.134851267,0.874545351,-4.72800097,2.27E-06,4.53E-05,Down-Regulated,ENSMUSG00000035373
74.4419038,-3.627985022,0.757395552,-4.790079651,1.67E-06,3.42E-05,Down-Regulated,ENSMUSG00000035385
499.3952741,1.900291644,0.434520786,4.373304355,1.22E-05,0.000195543,Up-Regulated,ENSMUSG00000035413
449.4966784,4.609530412,0.717516325,6.424286464,1.32E-10,1.03E-08,Up-Regulated,ENSMUSG00000035429
1333.276681,1.682442665,0.462479855,3.637872323,0.0002749,0.002707552,Up-Regulated,ENSMUSG00000035441
47.72573541,4.860476374,0.844770486,5.753605809,8.74E-09,3.42E-07,Up-Regulated,ENSMUSG00000035451
40.54473093,1.891541234,0.527065926,3.588813357,0.000332187,0.003176803,Up-Regulated,ENSMUSG00000035455
542.7920319,4.268721946,0.59583909,7.164219368,7.82E-13,4.04E-10,Up-Regulated,ENSMUSG00000035473
586.8793286,1.776557286,0.479197562,3.707358777,0.000209432,0.002182125,Up-Regulated,ENSMUSG00000035493
1944.406988,1.109529369,0.341761754,3.246499519,0.001168336,0.008540771,Up-Regulated,ENSMUSG00000035504
213.363636,1.673729234,0.583191685,2.869947011,0.004105406,0.022246478,Up-Regulated,ENSMUSG00000035506
1345.919427,4.649014638,0.728842355,6.378628527,1.79E-10,1.30E-08,Up-Regulated,ENSMUSG00000035561
10.09659798,-1.535977826,0.570949783,-2.690215273,0.007140594,0.033260474,Down-Regulated,ENSMUSG00000035615
209.6395101,2.051705809,0.471192745,4.354281405,1.34E-05,0.000210923,Up-Regulated,ENSMUSG00000035642
450.9687254,1.095040569,0.327978169,3.338760541,0.000841531,0.006619311,Up-Regulated,ENSMUSG00000035674
55.00276217,2.621867167,0.630870811,4.155949398,3.24E-05,0.000451852,Up-Regulated,ENSMUSG00000035683
250.9214699,4.076577496,0.833287614,4.892161393,9.97E-07,2.23E-05,Up-Regulated,ENSMUSG00000035692
339.603865,4.780084564,0.728375234,6.562667625,5.29E-11,5.05E-09,Up-Regulated,ENSMUSG00000035699
153.8443986,1.146831758,0.415093291,2.762828941,0.005730279,0.028307421,Up-Regulated,ENSMUSG00000035762
121.8771498,1.398500008,0.474873031,2.944997753,0.00322957,0.0184719,Up-Regulated,ENSMUSG00000035769
1895.575525,4.158039671,0.689306454,6.03220766,1.62E-09,7.71E-08,Up-Regulated,ENSMUSG00000035775
430.8400703,4.867237694,0.762186524,6.385887893,1.70E-10,1.26E-08,Up-Regulated,ENSMUSG00000035780
309.310352,4.799313376,0.710796593,6.752020798,1.46E-11,2.08E-09,Up-Regulated,ENSMUSG00000035811
9.960637859,1.732650243,0.591530888,2.929095131,0.003399504,0.019237761,Up-Regulated,ENSMUSG00000035818
908.8187573,4.174475196,0.630139347,6.624685815,3.48E-11,3.79E-09,Up-Regulated,ENSMUSG00000035852
64.14943773,4.472117228,0.890263392,5.023364173,5.08E-07,1.22E-05,Up-Regulated,ENSMUSG00000035930
537.7042785,-1.409323898,0.35202183,-4.003512791,6.24E-05,0.000784315,Down-Regulated,ENSMUSG00000035967
35.48584541,2.646033914,0.675654057,3.916255495,8.99E-05,0.001071125,Up-Regulated,ENSMUSG00000036027
593.1931861,-1.353412818,0.43159147,-3.135865542,0.001713477,0.011474814,Down-Regulated,ENSMUSG00000036053
155.4550676,2.38514268,0.577782943,4.128094658,3.66E-05,0.000501629,Up-Regulated,ENSMUSG00000036106
599.5605993,4.802005539,0.693346096,6.925842039,4.33E-12,1.00E-09,Up-Regulated,ENSMUSG00000036123
1090.835123,1.122936455,0.331597793,3.386441277,0.000708054,0.005772935,Up-Regulated,ENSMUSG00000036138
816.5737643,4.647600695,0.663092974,7.008972915,2.40E-12,7.01E-10,Up-Regulated,ENSMUSG00000036151
69.02771115,1.479303962,0.364421128,4.05932546,4.92E-05,0.000640328,Up-Regulated,ENSMUSG00000036169
139.6009464,4.653525535,0.6278711,7.411593774,1.25E-13,1.61E-10,Up-Regulated,ENSMUSG00000036216
18.5626982,1.80704099,0.611999416,2.952684174,0.003150241,0.018111838,Up-Regulated,ENSMUSG00000036242
157.1595185,-1.712522841,0.464707364,-3.685163983,0.000228555,0.002335791,Down-Regulated,ENSMUSG00000036298
22.94047145,1.825704521,0.704560728,2.591266373,0.009562344,0.041294747,Up-Regulated,ENSMUSG00000036362
214.1460126,3.906451492,0.634391274,6.157795118,7.38E-10,4.01E-08,Up-Regulated,ENSMUSG00000036377
118.1893301,1.384557832,0.449840193,3.077888223,0.002084731,0.013304983,Up-Regulated,ENSMUSG00000036390
3237.684709,1.243836672,0.355895975,3.494944479,0.00047416,0.00421162,Up-Regulated,ENSMUSG00000036427
29.00390418,1.554398132,0.537181705,2.893617033,0.003808323,0.020998672,Up-Regulated,ENSMUSG00000036446
19.56019248,-1.547291038,0.506562182,-3.05449379,0.002254407,0.014063248,Down-Regulated,ENSMUSG00000036492
12327.96052,3.914877563,0.651201524,6.011775802,1.84E-09,8.58E-08,Up-Regulated,ENSMUSG00000036500
21.83442413,3.355671939,0.8089793,4.148031895,3.35E-05,0.000465967,Up-Regulated,ENSMUSG00000036523
159.5158808,1.707036534,0.558909284,3.054228268,0.002256403,0.014070033,Up-Regulated,ENSMUSG00000036526
126.165291,2.120081669,0.484829468,4.372839959,1.23E-05,0.000195757,Up-Regulated,ENSMUSG00000036528
609.23596,-1.424082787,0.355175525,-4.009518349,6.08E-05,0.000767815,Down-Regulated,ENSMUSG00000036599
57.47596923,1.838365334,0.431053371,4.264820692,2.00E-05,0.000297424,Up-Regulated,ENSMUSG00000036639
1498.472947,-1.330156006,0.396303546,-3.356407029,0.000789623,0.006298675,Down-Regulated,ENSMUSG00000036676
81.50244489,2.80037202,0.630081754,4.444458204,8.81E-06,0.00014638,Up-Regulated,ENSMUSG00000036718
1575.71166,1.404375023,0.391715644,3.585190033,0.000336833,0.00321132,Up-Regulated,ENSMUSG00000036751
2244.335923,1.216449725,0.345220362,3.523690541,0.000425581,0.003857887,Up-Regulated,ENSMUSG00000036752
55.29277669,2.747963597,0.608405882,4.516661784,6.28E-06,0.000110657,Up-Regulated,ENSMUSG00000036768
80.22538091,1.828858532,0.599779673,3.049217263,0.002294385,0.014209584,Up-Regulated,ENSMUSG00000036777
16.77373312,4.066505278,1.033598373,3.934318577,8.34E-05,0.001002168,Up-Regulated,ENSMUSG00000036805
268.4977616,4.39403789,0.702862733,6.251630203,4.06E-10,2.39E-08,Up-Regulated,ENSMUSG00000036813
1022.636099,4.742793503,0.609223176,7.784985361,6.97E-15,2.70E-11,Up-Regulated,ENSMUSG00000036814
192.2780568,1.328152571,0.339370286,3.913579429,9.09E-05,0.001081407,Up-Regulated,ENSMUSG00000036820
63.30774944,1.009892667,0.36169778,2.792089756,0.005236883,0.026532283,Up-Regulated,ENSMUSG00000036867
43.71090566,1.85009555,0.511141687,3.619535633,0.000295132,0.002870309,Up-Regulated,ENSMUSG00000036875
1421.889047,2.585103339,0.51590292,5.010832928,5.42E-07,1.30E-05,Up-Regulated,ENSMUSG00000036880
751.9034883,1.243994225,0.339480084,3.664410027,0.000247909,0.00249732,Up-Regulated,ENSMUSG00000036918
454.8550946,1.568293234,0.417706558,3.754533421,0.000173665,0.001854257,Up-Regulated,ENSMUSG00000036932
75626.19508,-1.02583795,0.311786589,-3.290192666,0.001001188,0.007572738,Down-Regulated,ENSMUSG00000036938
471.8209727,2.150702691,0.51038917,4.213848607,2.51E-05,0.000360919,Up-Regulated,ENSMUSG00000036985
54.88241489,4.007442009,0.690813971,5.801043661,6.59E-09,2.66E-07,Up-Regulated,ENSMUSG00000037005
516.9442649,6.47182038,1.110415051,5.8282895,5.60E-09,2.30E-07,Up-Regulated,ENSMUSG00000037033
129.0405082,-1.500767204,0.447679653,-3.352323908,0.000801362,0.006362814,Down-Regulated,ENSMUSG00000037035
228.404731,1.116989655,0.305700293,3.653871719,0.000258315,0.002583654,Up-Regulated,ENSMUSG00000037103
11.21481768,2.404921458,0.733675296,3.277909822,0.001045788,0.00782149,Up-Regulated,ENSMUSG00000037139
1523.766188,5.010081794,0.789441504,6.346362295,2.20E-10,1.52E-08,Up-Regulated,ENSMUSG00000037145
366.6137694,1.071056687,0.325039744,3.295156071,0.00098367,0.00746943,Up-Regulated,ENSMUSG00000037152
24.95999844,2.353802239,0.860372739,2.735793607,0.006223004,0.030204005,Up-Regulated,ENSMUSG00000037202
747.1412575,3.368853426,0.580817494,5.800192762,6.62E-09,2.66E-07,Up-Regulated,ENSMUSG00000037280
125.623171,1.203244254,0.385057768,3.124840874,0.001779013,0.011806452,Up-Regulated,ENSMUSG00000037313
631.1272729,2.100467499,0.447343942,4.695419563,2.66E-06,5.19E-05,Up-Regulated,ENSMUSG00000037321
172.4308267,2.1583547,0.446920926,4.829388322,1.37E-06,2.89E-05,Up-Regulated,ENSMUSG00000037348
280.3782915,1.411161045,0.450785326,3.130450271,0.001745385,0.011643172,Up-Regulated,ENSMUSG00000037366
5659.708162,4.298068968,0.808536594,5.315862019,1.06E-07,3.05E-06,Up-Regulated,ENSMUSG00000037390
399.0941716,2.371162105,0.555787352,4.266311742,1.99E-05,0.000296431,Up-Regulated,ENSMUSG00000037408
160.4215354,3.308695415,0.54690681,6.049833996,1.45E-09,7.02E-08,Up-Regulated,ENSMUSG00000037440
274.8817438,1.278537131,0.386650027,3.306703845,0.000944006,0.007235669,Up-Regulated,ENSMUSG00000037455
50.81672946,1.893012237,0.519985101,3.640512458,0.000272096,0.002691924,Up-Regulated,ENSMUSG00000037474
14.83740846,2.658984336,0.670320321,3.966736879,7.29E-05,0.000895352,Up-Regulated,ENSMUSG00000037492
430.7321088,1.026097964,0.306396502,3.348921926,0.000811267,0.00642827,Up-Regulated,ENSMUSG00000037523
149.3790512,1.041730011,0.317703138,3.278941524,0.001041972,0.007802273,Up-Regulated,ENSMUSG00000037531
55.10203909,1.962231046,0.517834421,3.789302075,0.000151071,0.001662427,Up-Regulated,ENSMUSG00000037544
21.50315237,2.096288627,0.706408543,2.967530118,0.003002029,0.017434512,Up-Regulated,ENSMUSG00000037628
81.75177577,3.497794151,0.720942135,4.851698884,1.22E-06,2.63E-05,Up-Regulated,ENSMUSG00000037661
32.52365479,1.347701898,0.453090093,2.974467813,0.002934972,0.017131454,Up-Regulated,ENSMUSG00000037664
344.5776301,1.324199126,0.429260963,3.084834725,0.002036653,0.013041149,Up-Regulated,ENSMUSG00000037703
295.8917047,3.720178041,0.631341731,5.892495072,3.80E-09,1.63E-07,Up-Regulated,ENSMUSG00000037709
41.47267112,1.871099847,0.525178879,3.562785792,0.00036694,0.003434905,Up-Regulated,ENSMUSG00000037725
225.0349656,1.479216922,0.350453382,4.220866444,2.43E-05,0.000353142,Up-Regulated,ENSMUSG00000037762
311.0494511,4.972339888,0.798110991,6.230135841,4.66E-10,2.71E-08,Up-Regulated,ENSMUSG00000037797
64.95133633,3.201898021,0.609223395,5.255704308,1.47E-07,4.06E-06,Up-Regulated,ENSMUSG00000037904
428.8663898,1.606090471,0.431558647,3.721604191,0.000197961,0.00207658,Up-Regulated,ENSMUSG00000037905
354.1982173,3.083423264,0.644511436,4.784124984,1.72E-06,3.51E-05,Up-Regulated,ENSMUSG00000037921
105.9362465,2.042029497,0.754081915,2.707967738,0.00676966,0.031994704,Up-Regulated,ENSMUSG00000037944
96.54728043,4.729811409,1.100180071,4.299124784,1.71E-05,0.000260799,Up-Regulated,ENSMUSG00000037953
17.61024897,1.218418487,0.482417797,2.525649953,0.011548448,0.047330604,Up-Regulated,ENSMUSG00000037991
557.7223467,3.580651177,0.576506037,6.210951747,5.27E-10,3.01E-08,Up-Regulated,ENSMUSG00000037995
140.4722662,3.731052227,0.618677174,6.030693199,1.63E-09,7.75E-08,Up-Regulated,ENSMUSG00000038009
111.2919411,1.160859575,0.381249808,3.044879111,0.002327739,0.014370166,Up-Regulated,ENSMUSG00000038020
1340.865759,1.159266468,0.363551748,3.18872478,0.001429019,0.009961952,Up-Regulated,ENSMUSG00000038023
709.5257152,-1.416144715,0.321270581,-4.407950175,1.04E-05,0.000169717,Down-Regulated,ENSMUSG00000038072
310.1786188,2.644694375,0.805169503,3.284643003,0.001021117,0.007682191,Up-Regulated,ENSMUSG00000038155
216.4036607,3.915139416,0.562122477,6.964922375,3.29E-12,8.34E-10,Up-Regulated,ENSMUSG00000038167
105.8664939,1.765879594,0.655951033,2.692090574,0.007100566,0.033143823,Up-Regulated,ENSMUSG00000038179
39.79318297,2.857292719,0.631034023,4.527953511,5.96E-06,0.000105628,Up-Regulated,ENSMUSG00000038195
366.5216603,6.408699562,2.06804015,3.098924149,0.001942247,0.012618535,Up-Regulated,ENSMUSG00000038209
70.17372955,2.702065057,0.444725389,6.075805709,1.23E-09,6.12E-08,Up-Regulated,ENSMUSG00000038217
11.37362167,2.997241574,0.783548722,3.825214041,0.000130659,0.001466995,Up-Regulated,ENSMUSG00000038224
448.6102925,1.940767024,0.442313195,4.387766511,1.15E-05,0.000183934,Up-Regulated,ENSMUSG00000038260
535.7199783,-2.427785149,0.502990598,-4.82670085,1.39E-06,2.92E-05,Down-Regulated,ENSMUSG00000038296
369.2711458,4.593287092,0.628879698,7.303920141,2.80E-13,2.53E-10,Up-Regulated,ENSMUSG00000038298
71.00122116,2.96701536,0.671021862,4.421637396,9.80E-06,0.000159984,Up-Regulated,ENSMUSG00000038305
428.6791197,1.013785654,0.277182635,3.65746452,0.000254723,0.002552758,Up-Regulated,ENSMUSG00000038365
3125.579011,1.266744206,0.37359646,3.390675079,0.000697207,0.005705527,Up-Regulated,ENSMUSG00000038366
832.4722555,1.297975266,0.442560264,2.932878012,0.003358358,0.019053668,Up-Regulated,ENSMUSG00000038372
30.26822869,2.10156974,0.617336459,3.4042534,0.000663452,0.005516769,Up-Regulated,ENSMUSG00000038379
7936.857605,-1.032774243,0.270334879,-3.820351434,0.000133262,0.001491895,Down-Regulated,ENSMUSG00000038393
181.432763,1.893485384,0.446530302,4.240440967,2.23E-05,0.000326771,Up-Regulated,ENSMUSG00000038412
195.162041,4.005457733,0.646814946,6.192586855,5.92E-10,3.31E-08,Up-Regulated,ENSMUSG00000038415
189.816893,3.803967389,0.644537552,5.901855331,3.59E-09,1.56E-07,Up-Regulated,ENSMUSG00000038422
1336.676201,1.498515692,0.40354052,3.713420631,0.000204477,0.002137685,Up-Regulated,ENSMUSG00000038462
80.83792048,4.5485294,0.736592654,6.175094711,6.61E-10,3.67E-08,Up-Regulated,ENSMUSG00000038496
615.4640149,1.219309443,0.404366774,3.015355175,0.002566785,0.01546363,Up-Regulated,ENSMUSG00000038507
501.0815274,-1.893947434,0.474756812,-3.989300179,6.63E-05,0.000827448,Down-Regulated,ENSMUSG00000038530
105.6343245,4.503331333,0.833991638,5.399731999,6.67E-08,2.06E-06,Up-Regulated,ENSMUSG00000038580
10.53549179,2.922770249,0.883559612,3.307949128,0.000939819,0.007210711,Up-Regulated,ENSMUSG00000038599
145.7808799,-1.604976511,0.64191027,-2.500312874,0.012408367,0.049784592,Down-Regulated,ENSMUSG00000038602
196.9307374,1.393690787,0.398079249,3.501038524,0.000463449,0.00413578,Up-Regulated,ENSMUSG00000038618
992.3742916,1.129249796,0.309973516,3.643052518,0.000269424,0.002672319,Up-Regulated,ENSMUSG00000038642
176.8607359,1.921194458,0.387786913,4.954252945,7.26E-07,1.67E-05,Up-Regulated,ENSMUSG00000038668
1207.186765,1.304270699,0.380686125,3.42610516,0.000612303,0.005172008,Up-Regulated,ENSMUSG00000038690
390.4790111,1.052512065,0.329552875,3.193757796,0.001404339,0.009847545,Up-Regulated,ENSMUSG00000038696
1074.763568,5.11718201,0.814700153,6.281061803,3.36E-10,2.09E-08,Up-Regulated,ENSMUSG00000038745
13.08570474,4.051506686,1.041585663,3.889748899,0.000100348,0.001171824,Up-Regulated,ENSMUSG00000038751
299.515709,2.838593456,0.526513584,5.391301465,6.99E-08,2.15E-06,Up-Regulated,ENSMUSG00000038781
5270.884528,-1.184625671,0.422052997,-2.806817342,0.00500336,0.025676841,Down-Regulated,ENSMUSG00000038807
868.1210427,1.209164606,0.375541866,3.219786436,0.001282861,0.009191366,Up-Regulated,ENSMUSG00000038845
51.63351066,2.549803703,0.52448314,4.861555135,1.16E-06,2.52E-05,Up-Regulated,ENSMUSG00000038903
146.2029781,1.419630251,0.458301207,3.097592214,0.001950997,0.012654916,Up-Regulated,ENSMUSG00000038943
40.55469807,1.622236017,0.43915318,3.694009496,0.000220746,0.002272476,Up-Regulated,ENSMUSG00000038963
29.87761326,5.33731393,0.843576318,6.327007787,2.50E-10,1.68E-08,Up-Regulated,ENSMUSG00000039013
363.2740518,1.453825546,0.358183701,4.058882479,4.93E-05,0.000641006,Up-Regulated,ENSMUSG00000039031
16.03535833,2.108040508,0.703079295,2.998296951,0.00271493,0.016154981,Up-Regulated,ENSMUSG00000039055
9414.427826,2.860550291,0.568458415,5.032118821,4.85E-07,1.17E-05,Up-Regulated,ENSMUSG00000039062
42.66724037,3.642421531,0.981963602,3.709324381,0.000207813,0.002166713,Up-Regulated,ENSMUSG00000039084
282.3111397,-1.925089154,0.627687421,-3.066955126,0.002162513,0.013671781,Down-Regulated,ENSMUSG00000039109
382.3261596,4.076627357,0.606920406,6.71690607,1.86E-11,2.44E-09,Up-Regulated,ENSMUSG00000039131
367.9981704,1.323895064,0.456428844,2.900550836,0.003725074,0.020642563,Up-Regulated,ENSMUSG00000039145
252.8062959,1.614590674,0.463616499,3.482599689,0.00049657,0.004383351,Up-Regulated,ENSMUSG00000039166
26.71263676,1.473397436,0.519392594,2.836770207,0.00455724,0.0240389,Up-Regulated,ENSMUSG00000039187
154.6951531,3.638890583,0.618395379,5.884407783,3.99E-09,1.69E-07,Up-Regulated,ENSMUSG00000039193
141.869874,1.448087946,0.501252417,2.888939578,0.003865433,0.021237937,Up-Regulated,ENSMUSG00000039208
210.0671813,3.439057354,0.600893552,5.723238901,1.05E-08,3.98E-07,Up-Regulated,ENSMUSG00000039217
301.0075668,1.399283438,0.370101291,3.780812097,0.000156318,0.001705614,Up-Regulated,ENSMUSG00000039304
24.43568306,-1.358958067,0.435473193,-3.120646896,0.001804543,0.011899376,Down-Regulated,ENSMUSG00000039313
123.3967896,5.227414895,0.820720067,6.369303135,1.90E-10,1.36E-08,Up-Regulated,ENSMUSG00000039339
293.1220427,2.435735866,0.446652691,5.453310628,4.94E-08,1.59E-06,Up-Regulated,ENSMUSG00000039349
1161.147082,4.363566255,0.609623814,7.157801505,8.20E-13,4.09E-10,Up-Regulated,ENSMUSG00000039364
39.16327282,1.754444043,0.635472467,2.760849813,0.005765118,0.028427173,Up-Regulated,ENSMUSG00000039396
221.3591517,2.501060036,0.530847872,4.711444022,2.46E-06,4.86E-05,Up-Regulated,ENSMUSG00000039410
118.0544561,1.170637079,0.34633319,3.380089208,0.000724623,0.005880157,Up-Regulated,ENSMUSG00000039450
11.96867547,1.387365126,0.458002658,3.029163919,0.002452316,0.014952059,Up-Regulated,ENSMUSG00000039452
156.9573671,2.72074149,0.496882502,5.475623474,4.36E-08,1.43E-06,Up-Regulated,ENSMUSG00000039616
565.9518745,1.645688295,0.464676561,3.54157802,0.000397741,0.00364924,Up-Regulated,ENSMUSG00000039640
312.2257407,-1.00646878,0.334892823,-3.005345927,0.00265279,0.015882885,Down-Regulated,ENSMUSG00000039661
779.7674868,1.520115911,0.383975612,3.958886614,7.53E-05,0.000919455,Up-Regulated,ENSMUSG00000039682
81.16239799,3.927138428,0.751666732,5.224573949,1.75E-07,4.70E-06,Up-Regulated,ENSMUSG00000039699
139.4170848,-1.068376288,0.237375187,-4.500791778,6.77E-06,0.000117777,Down-Regulated,ENSMUSG00000039713
277.7159498,1.662875417,0.399972016,4.157479397,3.22E-05,0.000450365,Up-Regulated,ENSMUSG00000039745
23.39245439,2.376768396,0.523013029,4.544377031,5.51E-06,9.90E-05,Up-Regulated,ENSMUSG00000039748
327.8060619,1.848507371,0.485242105,3.80945378,0.000139274,0.001549582,Up-Regulated,ENSMUSG00000039835
110.0294255,1.200944745,0.41002481,2.928956286,0.003401022,0.019239325,Up-Regulated,ENSMUSG00000039853
470.5860522,2.008102565,0.56734505,3.539473139,0.000400927,0.003675279,Up-Regulated,ENSMUSG00000039886
58.54431192,-1.19009758,0.430756459,-2.762808436,0.005730639,0.028307421,Down-Regulated,ENSMUSG00000039903
97.5181409,2.307161876,0.521244742,4.426254484,9.59E-06,0.000157097,Up-Regulated,ENSMUSG00000039981
1817.09103,-1.3719455,0.333927205,-4.108516706,3.98E-05,0.000536127,Down-Regulated,ENSMUSG00000040010
25.0583294,2.920572634,0.906966497,3.220154926,0.001281213,0.009188062,Up-Regulated,ENSMUSG00000040026
104.2982276,4.327160918,0.822814668,5.258973964,1.45E-07,4.00E-06,Up-Regulated,ENSMUSG00000040046
76.22782272,1.441758534,0.550356329,2.619681935,0.008801181,0.038967311,Up-Regulated,ENSMUSG00000040061
116.1363442,2.021269821,0.527102224,3.834682781,0.000125726,0.00142297,Up-Regulated,ENSMUSG00000040084
29.38746943,3.184595914,0.745949066,4.269186811,1.96E-05,0.000293484,Up-Regulated,ENSMUSG00000040121
574.2672607,5.331478943,0.75456844,7.065600232,1.60E-12,5.61E-10,Up-Regulated,ENSMUSG00000040134
53.99325096,2.236291132,0.53116843,4.210135627,2.55E-05,0.000366222,Up-Regulated,ENSMUSG00000040139
693.4543106,-1.33557804,0.448496234,-2.977902466,0.002902283,0.01696635,Down-Regulated,ENSMUSG00000040152
315.6111338,1.793863534,0.435336484,4.120636794,3.78E-05,0.000513599,Up-Regulated,ENSMUSG00000040158
62.98761316,1.274735661,0.40484511,3.148699665,0.001639986,0.011083331,Up-Regulated,ENSMUSG00000040189
138.6462954,2.827546941,0.58940291,4.797307397,1.61E-06,3.32E-05,Up-Regulated,ENSMUSG00000040204
5615.390523,-1.284088297,0.354411316,-3.62315829,0.000291028,0.002840137,Down-Regulated,ENSMUSG00000040205
1011.400183,1.562583209,0.444877699,3.512388267,0.000444099,0.00399534,Up-Regulated,ENSMUSG00000040249
94.54400581,-1.055130414,0.243082144,-4.340633164,1.42E-05,0.000223095,Down-Regulated,ENSMUSG00000040272
103.7906593,1.730436408,0.453079554,3.819277194,0.000133843,0.001495839,Up-Regulated,ENSMUSG00000040274
348.8953812,2.459801385,0.516647756,4.761080169,1.93E-06,3.90E-05,Up-Regulated,ENSMUSG00000040322
10.50048131,2.378279032,0.848907976,2.801574611,0.005085388,0.025931003,Up-Regulated,ENSMUSG00000040328
41.82323813,4.61591336,0.734507674,6.284363694,3.29E-10,2.07E-08,Up-Regulated,ENSMUSG00000040432
128.6752667,1.432663434,0.402483562,3.559557631,0.00037148,0.003466923,Up-Regulated,ENSMUSG00000040466
76.8481409,4.16515971,0.773544311,5.384513405,7.26E-08,2.21E-06,Up-Regulated,ENSMUSG00000040471
73.95463149,-1.121295502,0.39743453,-2.821333874,0.00478244,0.024860542,Down-Regulated,ENSMUSG00000040473
495.5138282,3.823538958,0.598114392,6.392654996,1.63E-10,1.22E-08,Up-Regulated,ENSMUSG00000040498
391.4989174,4.556862602,0.646858894,7.044600671,1.86E-12,6.00E-10,Up-Regulated,ENSMUSG00000040505
31.11849486,-2.024106559,0.537784755,-3.763785678,0.00016736,0.001801975,Down-Regulated,ENSMUSG00000040522
218.7876381,2.107387664,0.465171024,4.530350249,5.89E-06,0.000104556,Up-Regulated,ENSMUSG00000040525
197.8249172,1.036685158,0.376667131,2.752258085,0.005918586,0.029026754,Up-Regulated,ENSMUSG00000040532
75.16781376,-1.661083964,0.419334603,-3.961237524,7.46E-05,0.000911887,Down-Regulated,ENSMUSG00000040552
358.0137933,3.138007803,0.55692873,5.634487204,1.76E-08,6.28E-07,Up-Regulated,ENSMUSG00000040584
699.15941,4.310404693,0.67633064,6.373221085,1.85E-10,1.34E-08,Up-Regulated,ENSMUSG00000040600
1412.256406,-1.043373332,0.26287849,-3.969032737,7.22E-05,0.000888886,Down-Regulated,ENSMUSG00000040618
206.0838846,2.135008933,0.486105637,4.392067832,1.12E-05,0.000180894,Up-Regulated,ENSMUSG00000040631
11.69569908,2.088820058,0.610800305,3.419808476,0.000626652,0.00526735,Up-Regulated,ENSMUSG00000040653
353.0954149,1.701177365,0.467329688,3.640208209,0.000272418,0.002693386,Up-Regulated,ENSMUSG00000040701
324.1652735,3.337155213,0.604275508,5.522572351,3.34E-08,1.12E-06,Up-Regulated,ENSMUSG00000040703
89.20735576,5.46086348,0.837121311,6.523383658,6.87E-11,6.26E-09,Up-Regulated,ENSMUSG00000040706
99.48515337,-1.22018012,0.31558242,-3.866438823,0.000110436,0.00127413,Down-Regulated,ENSMUSG00000040711
50.14732712,3.397474192,0.678562586,5.006869317,5.53E-07,1.32E-05,Up-Regulated,ENSMUSG00000040740
60.10625437,1.377869499,0.300889056,4.579327403,4.66E-06,8.58E-05,Up-Regulated,ENSMUSG00000040767
2126.910916,4.21977507,0.687415958,6.138605045,8.32E-10,4.38E-08,Up-Regulated,ENSMUSG00000040808
279.6466481,-1.543943965,0.303127108,-5.093387964,3.52E-07,8.76E-06,Down-Regulated,ENSMUSG00000040891
29.86208475,-1.308310011,0.408789304,-3.200450696,0.001372128,0.009662903,Down-Regulated,ENSMUSG00000040896
62.29701998,2.829599645,0.709154116,3.99010537,6.60E-05,0.000825309,Up-Regulated,ENSMUSG00000040969
19.23170169,2.567067708,0.70383386,3.647263725,0.000265048,0.002635668,Up-Regulated,ENSMUSG00000041064
143.9938656,2.119600351,0.4382119,4.83693015,1.32E-06,2.80E-05,Up-Regulated,ENSMUSG00000041079
166.4966192,3.92856146,0.640133283,6.1370992,8.40E-10,4.40E-08,Up-Regulated,ENSMUSG00000041119
489.9926737,1.234218251,0.372446133,3.313816795,0.000920318,0.00708567,Up-Regulated,ENSMUSG00000041126
211.5327353,1.971347565,0.474757939,4.152321433,3.29E-05,0.000458252,Up-Regulated,ENSMUSG00000041143
110.3078288,1.467833261,0.483052899,3.038659458,0.002376333,0.014594512,Up-Regulated,ENSMUSG00000041202
166.8342855,1.629485211,0.455209493,3.579638025,0.00034407,0.003266244,Up-Regulated,ENSMUSG00000041219
819.1483504,3.046691918,0.522999366,5.825421823,5.70E-09,2.33E-07,Up-Regulated,ENSMUSG00000041237
